gene_id,symbol,biotype,baseMean,log2FoldChange,lfcSE,pvalue,padj,rna
ENSG00000162998.4,FRZB,protein_coding,251.35948692179667,-4.014196007635441,0.5264651682148694,1.3379632735784606e-15,2.169802375495736e-13,lower GFP_negative
ENSG00000218416.4,PP14571,processed_transcript,70.23854567696951,-4.0122290247956345,1.1907372260051483,2.79595158449915e-5,7.751570183348562e-4,lower GFP_negative
ENSG00000112494.9,UNC93A,protein_coding,237.8001305914786,-4.001827741270177,0.5391302030399705,6.053949635518249e-15,8.695777943132022e-13,lower GFP_negative
ENSG00000160181.8,TFF2,protein_coding,184.53273957533764,-4.00041116949485,0.9189982409845294,5.412886410748933e-7,2.2366343245730245e-5,lower GFP_negative
ENSG00000158887.15,MPZ,protein_coding,148.8612879945559,-3.9992476264624286,0.6638942555853926,8.714091027166075e-11,7.301440048428819e-9,lower GFP_negative
ENSG00000205403.12,CFI,protein_coding,74.40737883096966,-3.9919805288753554,0.8537522074726998,1.4971745346467552e-7,7.1231502623162025e-6,lower GFP_negative
ENSG00000155760.2,FZD7,protein_coding,583.290865860786,-3.9914064993074914,0.5311098830823134,2.8812931399428543e-15,4.4342513404712374e-13,lower GFP_negative
ENSG00000075218.18,GTSE1,protein_coding,125.8015241692241,-3.973690602167728,0.8962876256544765,3.910729382685685e-7,1.6756142201609517e-5,lower GFP_negative
ENSG00000116833.13,NR5A2,protein_coding,233.49405960330836,-3.9730190406474652,0.5551060226173257,4.4039548428426836e-14,5.877915658385252e-12,lower GFP_negative
ENSG00000140274.13,DUOXA2,protein_coding,247.14243964572438,-3.9675333527629584,0.703791917825453,8.313263626297552e-10,6.146109902540182e-8,lower GFP_negative
ENSG00000167644.11,C19orf33,protein_coding,121.52569708606373,-3.9520470823749894,1.1187851469639627,1.4359771761202406e-5,4.261629121309331e-4,lower GFP_negative
ENSG00000091986.15,CCDC80,protein_coding,229.67470205615885,-3.9458947261948927,0.743926781552081,5.118460600045799e-9,3.371031562003963e-7,lower GFP_negative
ENSG00000080573.6,COL5A3,protein_coding,141.0389424006189,-3.9203700996513895,0.8276973248705262,9.804287694296991e-8,4.864087730440369e-6,lower GFP_negative
ENSG00000169436.16,COL22A1,protein_coding,798.2813214706222,-3.916828624252652,0.49162195928119057,8.915559506189267e-17,1.7462917983421625e-14,lower GFP_negative
ENSG00000039537.13,C6,protein_coding,482.448512609908,-3.9166807495485494,0.48911319284742905,6.21400790583784e-17,1.2495955631446173e-14,lower GFP_negative
ENSG00000086696.10,HSD17B2,protein_coding,87.21997974625091,-3.911958565528426,0.91766665490872,9.372761472721716e-7,3.615344975232453e-5,lower GFP_negative
ENSG00000184697.6,CLDN6,protein_coding,1837.3746318988797,-3.906960001055504,0.386749945853232,2.588444209244114e-25,1.0551058260491818e-22,lower GFP_negative
ENSG00000162551.13,ALPL,protein_coding,91.87964500286326,-3.906127678664607,0.9653388642049379,2.166481187168329e-6,7.65219420723015e-5,lower GFP_negative
ENSG00000104140.6,RHOV,protein_coding,375.86018443026177,-3.899053341621842,0.6049711215392596,5.6223736906222034e-12,5.72950270283541e-10,lower GFP_negative
ENSG00000007384.15,RHBDF1,protein_coding,271.3515172670004,-3.8931373388873296,0.6045942543779305,6.056882138062257e-12,6.130865530621139e-10,lower GFP_negative
ENSG00000182022.17,CHST15,protein_coding,81.30017134230928,-3.8923744241406792,0.8788317900092817,4.4620534068137104e-7,1.879795795574424e-5,lower GFP_negative
ENSG00000165125.19,TRPV6,protein_coding,126.45798738598852,-3.884469340730304,0.8542532901002798,2.365791617633137e-7,1.077971878463534e-5,lower GFP_negative
ENSG00000197408.8,CYP2B6,protein_coding,124.9615007314988,-3.876266456846068,0.6767707644110259,5.187063224670328e-10,3.87283601754841e-8,lower GFP_negative
ENSG00000117399.13,CDC20,protein_coding,189.71124932599534,-3.874650470275722,0.7677014755645222,2.0704934257669502e-8,1.210355885558804e-6,lower GFP_negative
ENSG00000168542.14,COL3A1,protein_coding,218.19249289106543,-3.868276744474741,1.0103021766943954,4.763696616368719e-6,1.5825126072262777e-4,lower GFP_negative
ENSG00000152137.6,HSPB8,protein_coding,741.0181332626645,-3.8663595820098915,0.474401442372412,1.8739744813044856e-17,4.037611875290607e-15,lower GFP_negative
ENSG00000196924.14,FLNA,protein_coding,17732.924184908905,-3.8651425126637746,0.517887697680522,4.200609012923048e-15,6.211135797343668e-13,lower GFP_negative
ENSG00000061337.15,LZTS1,protein_coding,1222.857056059899,-3.864242641295878,0.49907962711803355,4.983181571121826e-16,8.540493688143111e-14,lower GFP_negative
ENSG00000130303.12,BST2,protein_coding,262.3396171982493,-3.8619440986228852,0.5972054884907562,5.217977544268065e-12,5.465106758517427e-10,lower GFP_negative
ENSG00000100665.11,SERPINA4,protein_coding,182.33141097195454,-3.8486596944880733,0.578270368416092,1.507753768130758e-12,1.7097701000712852e-10,lower GFP_negative
ENSG00000114270.17,COL7A1,protein_coding,1427.16439886448,-3.8355039559352595,0.5539238829495414,2.148982699284787e-13,2.6350371602124522e-11,lower GFP_negative
ENSG00000277639.2,RP11-467J12.4,protein_coding,136.3857155270003,-3.8343648350137607,0.6461254772002712,1.5831553303897484e-10,1.26334120068456e-8,lower GFP_negative
ENSG00000187513.8,GJA4,protein_coding,71.71532953030837,-3.834320192947567,0.8396180861551779,2.5297702547911115e-7,1.1457656150978842e-5,lower GFP_negative
ENSG00000138119.16,MYOF,protein_coding,737.0656144602281,-3.8195333111352117,0.6018477549480133,1.0557134549011442e-11,1.0272432468915521e-09,lower GFP_negative
ENSG00000170312.15,CDK1,protein_coding,103.95741089370134,-3.8040457321971646,0.73394994075365,1.0985610871325157e-8,6.790368162349427e-7,lower GFP_negative
ENSG00000146477.5,SLC22A3,protein_coding,78.60096886751602,-3.801676020643993,0.8071285262058809,1.2573342945070049e-7,6.097464897027218e-6,lower GFP_negative
ENSG00000080493.15,SLC4A4,protein_coding,6148.853469206506,-3.7979540584725444,0.39760024478288253,6.798934201720344e-23,2.5010128202523473e-20,lower GFP_negative
ENSG00000139926.15,FRMD6,protein_coding,480.9090224128219,-3.7773937467831207,0.45048062498749997,2.6940621656317904e-18,6.348725872196666e-16,lower GFP_negative
ENSG00000163362.10,C1orf106,protein_coding,470.67464062440195,-3.771813090160866,0.5052483583784915,4.321937748806784e-15,6.267640877644607e-13,lower GFP_negative
ENSG00000112769.18,LAMA4,protein_coding,276.19061912803477,-3.7673383127142883,0.7410928500071708,1.6678765808971354e-8,9.864672389447293e-7,lower GFP_negative
ENSG00000130600.17,H19,processed_transcript,49654.7691509069,-3.762655382304405,0.5501548505307163,3.8931848015780265e-13,4.623386864362189e-11,lower GFP_negative
ENSG00000078549.14,ADCYAP1R1,protein_coding,65.75607265683406,-3.762562138697603,0.8717612229957005,7.722075235154667e-7,3.031172712113837e-5,lower GFP_negative
ENSG00000196954.13,CASP4,protein_coding,59.832623932880075,-3.761209686502907,1.0211118662321246,1.012928076504569e-5,3.156401084678081e-4,lower GFP_negative
ENSG00000214548.14,MEG3,lincRNA,378.87111147071977,-3.7504530107697667,0.4713515805194647,9.54325571361663e-17,1.8452741368303334e-14,lower GFP_negative
ENSG00000006327.13,TNFRSF12A,protein_coding,274.9383483560656,-3.748606410725249,0.6144673841203745,5.210524638607323e-11,4.439837999970375e-9,lower GFP_negative
ENSG00000136943.10,CTSV,protein_coding,257.77784854118374,-3.7279825453965034,0.6289691963358313,1.4955970550534674e-10,1.2062350152040854e-8,lower GFP_negative
ENSG00000172965.14,MIR4435-2HG,lincRNA,74.50996553654363,-3.7152709896205227,0.8015035203369343,1.8131380405795088e-7,8.492468300627376e-6,lower GFP_negative
ENSG00000149596.6,JPH2,protein_coding,121.70678064354165,-3.7116532667458793,0.9612084952338394,4.57546866338398e-6,1.5233381541094305e-4,lower GFP_negative
ENSG00000126878.12,AIF1L,protein_coding,435.5045303686392,-3.704086589472071,0.5252455948183321,9.048634330229426e-14,1.1764784738665534e-11,lower GFP_negative
ENSG00000113231.13,PDE8B,protein_coding,449.14544011127884,-3.691173961758361,0.48724220051004885,1.9022071350232642e-15,3.052030639406476e-13,lower GFP_negative
ENSG00000137834.14,SMAD6,protein_coding,100.61063759596941,-3.6817015212208544,0.9008321226993593,1.8528144877987508e-6,6.653368596423991e-5,lower GFP_negative
ENSG00000259316.10,CTD-2116N17.1,protein_coding,65.01503244107006,-3.673564839377169,1.0849330613022101,2.740125191547304e-5,7.61078602926638e-4,lower GFP_negative
ENSG00000122223.12,CD244,protein_coding,73.10867155384693,-3.6574304290668156,0.8226461988159556,4.2560842839571455e-7,1.8081764273420187e-5,lower GFP_negative
ENSG00000041982.15,TNC,protein_coding,152.76799100766578,-3.6474556681962267,0.616280644631392,1.6746618092599267e-10,1.3223690789140426e-8,lower GFP_negative
ENSG00000050344.8,NFE2L3,protein_coding,853.1642200148226,-3.632791807215814,0.462021591928556,1.9871899298993822e-16,3.5259762967932335e-14,lower GFP_negative
ENSG00000204381.11,LAYN,protein_coding,67.40742446261035,-3.622924618909608,0.8399724727463925,7.961887677213505e-7,3.1028731252644464e-5,lower GFP_negative
ENSG00000147869.4,CER1,protein_coding,67.26189061713282,-3.618612974492777,0.8352236984291308,7.294483941352575e-7,2.8951422843020927e-5,lower GFP_negative
ENSG00000049323.15,LTBP1,protein_coding,676.6995325480948,-3.612221297742847,0.44361139406264044,2.0722515147369658e-17,4.401929203558157e-15,lower GFP_negative
ENSG00000149021.6,SCGB1A1,protein_coding,337.4611563532334,-3.60980240138886,0.8769198093038039,1.534758220454253e-6,5.5911167828239235e-5,lower GFP_negative
ENSG00000185518.11,SV2B,protein_coding,2147.7774214137703,-3.5993134878891007,0.406505483387538,4.566709037334593e-20,1.1875018224324196e-17,lower GFP_negative
ENSG00000141753.6,IGFBP4,protein_coding,186.9800199467291,-3.5989868708311423,0.7737152841001537,1.4757832848303478e-7,7.043596044876995e-6,lower GFP_negative
ENSG00000135373.12,EHF,protein_coding,653.6996089585875,-3.596430499773478,0.5599968080551051,6.875346963292905e-12,6.912932193358907e-10,lower GFP_negative
ENSG00000117226.11,GBP3,protein_coding,79.20737953250696,-3.5833039834900906,0.8326345375653181,7.757808426441726e-7,3.031172712113837e-5,lower GFP_negative
ENSG00000140279.12,DUOX2,protein_coding,3240.847063229401,-3.58014926287842,0.37211884883538854,3.503966171546746e-23,1.3211704449817006e-20,lower GFP_negative
ENSG00000126787.12,DLGAP5,protein_coding,126.645945585331,-3.5499729808794607,0.9406270346967437,6.291818749334119e-6,2.03197452628388e-4,lower GFP_negative
ENSG00000006210.6,CX3CL1,protein_coding,584.519117749562,-3.5424118880994575,0.44627797278708237,1.101398749918936e-16,2.0764119932846743e-14,lower GFP_negative
ENSG00000136378.14,ADAMTS7,protein_coding,567.394301876194,-3.5337327891592105,0.5631016598683195,1.7728341536881443e-11,1.6607381804922107e-9,lower GFP_negative
ENSG00000197165.10,SULT1A2,protein_coding,69.5889503901449,-3.5328141625823144,0.873250995966083,2.4028073675422225e-6,8.447352148548205e-5,lower GFP_negative
ENSG00000128602.9,SMO,protein_coding,467.0546364594825,-3.532709517335208,0.5466661386484256,5.276474080291603e-12,5.488260833031584e-10,lower GFP_negative
ENSG00000117724.12,CENPF,protein_coding,902.8118026738875,-3.521046300293373,0.5883552979690488,1.0558357451134163e-10,8.654410167282905e-9,lower GFP_negative
ENSG00000166106.3,ADAMTS15,protein_coding,257.29956001835575,-3.515202816434481,0.8507625043677745,1.4860352068545132e-6,5.450979017155749e-5,lower GFP_negative
ENSG00000085999.11,RAD54L,protein_coding,69.80784808702313,-3.5125417157837378,1.0157857552593625,2.174384876442854e-5,6.187470293195156e-4,lower GFP_negative
ENSG00000139144.9,PIK3C2G,protein_coding,155.63158364171548,-3.507400796237387,0.6251833426637763,1.0156219628550107e-9,7.435733225135569e-8,lower GFP_negative
ENSG00000131153.8,GINS2,protein_coding,117.54451593162409,-3.498844248255965,0.7606885049279378,1.995532373264857e-7,9.31783877819832e-6,lower GFP_negative
ENSG00000104368.17,PLAT,protein_coding,557.4870628781847,-3.498744411388173,0.4386457930095374,8.205172972390611e-17,1.628294983810463e-14,lower GFP_negative
ENSG00000153071.14,DAB2,protein_coding,693.1102421875511,-3.4982787870807996,0.48469223091172675,2.7415305274967564e-14,3.691764590688042e-12,lower GFP_negative
ENSG00000187260.15,WDR86,protein_coding,203.84156139281842,-3.4965972107752354,0.7095888880942127,3.997744883864094e-8,2.1925086668523007e-6,lower GFP_negative
ENSG00000142945.12,KIF2C,protein_coding,147.67348263292703,-3.4917643513713643,0.8112904639388933,7.363135481532791e-7,2.9147194050519045e-5,lower GFP_negative
ENSG00000076706.16,MCAM,protein_coding,318.35920022414774,-3.490088890555086,0.5823435237146602,1.0398153038890565e-10,8.569669078281285e-9,lower GFP_negative
ENSG00000162490.6,DRAXIN,protein_coding,135.5605119184566,-3.490012221111782,0.8576256269861364,2.0504457650528364e-6,7.310832867264038e-5,lower GFP_negative
ENSG00000090889.11,KIF4A,protein_coding,182.66794845517757,-3.490005324126106,0.7428415606070459,1.209610650653819e-7,5.903996062511618e-6,lower GFP_negative
ENSG00000125872.7,LRRN4,protein_coding,145.2278240286607,-3.4855663680397666,0.6350125121560889,2.0796201912880837e-9,1.4725273110331868e-7,lower GFP_negative
ENSG00000165495.15,PKNOX2,protein_coding,164.49221371012646,-3.47928437496493,0.6438659009482162,3.287353207547744e-9,2.2333270755060842e-7,lower GFP_negative
ENSG00000074181.8,NOTCH3,protein_coding,2350.015816940698,-3.466527833071753,0.5799651022703852,1.1199606912575982e-10,9.13040386245789e-9,lower GFP_negative
ENSG00000172927.7,MYEOV,protein_coding,96.31019787310042,-3.4652961184272306,0.7547995231754926,2.141341792813401e-7,9.906661631660036e-6,lower GFP_negative
ENSG00000145536.15,ADAMTS16,protein_coding,149.5357801764234,-3.4578537663876383,0.7119765248122967,5.64021636874086e-8,2.9639631802560853e-6,lower GFP_negative
ENSG00000101447.14,FAM83D,protein_coding,67.60992323426062,-3.4467530998247056,0.9462954940268127,1.1763675994983764e-5,3.6208114562519413e-4,lower GFP_negative
ENSG00000138772.12,ANXA3,protein_coding,533.5268152764703,-3.445243805438134,0.4519064950505404,1.3287619923547616e-15,2.169802375495736e-13,lower GFP_negative
ENSG00000079215.13,SLC1A3,protein_coding,297.67088134650703,-3.4412076164470387,0.5309976261131633,4.762882082760659e-12,5.023341788265473e-10,lower GFP_negative
ENSG00000163909.7,HEYL,protein_coding,247.88897235095044,-3.439242560079896,0.657436412797089,8.162074910010973e-9,5.150644928568431e-7,lower GFP_negative
ENSG00000164692.17,COL1A2,protein_coding,1045.1752132955116,-3.437710045404864,0.6859882895356441,2.4766591755096304e-8,1.4148853668574335e-6,lower GFP_negative
ENSG00000163545.8,NUAK2,protein_coding,889.7311198326481,-3.4178463211755177,0.5361432296528486,9.351606388983953e-12,9.158501789523115e-10,lower GFP_negative
ENSG00000075618.17,FSCN1,protein_coding,1097.6073665996876,-3.412290714998704,0.5577296713919598,4.8310387989898564e-11,4.163527266649429e-9,lower GFP_negative
ENSG00000122861.15,PLAU,protein_coding,358.6414702490059,-3.3925425890413616,0.5216156944657829,4.1551426089614985e-12,4.4445291367629307e-10,lower GFP_negative
ENSG00000111962.7,UST,protein_coding,75.9674701647627,-3.382283621305277,0.9683882426403438,1.908095910141908e-5,5.502467020413051e-4,lower GFP_negative
ENSG00000125869.9,LAMP5,protein_coding,346.14529899009136,-3.3695358116014855,0.54201191201096,2.6992867332661423e-11,2.4823562506780463e-9,lower GFP_negative
ENSG00000178038.16,ALS2CL,protein_coding,187.08348338398247,-3.3664123601159295,0.7743906557877892,6.153868182008427e-7,2.5016884075755012e-5,lower GFP_negative
ENSG00000115107.19,STEAP3,protein_coding,331.5628671757799,-3.3583350389644546,0.6570429905578269,1.5233322465109558e-8,9.164852831343938e-7,lower GFP_negative
ENSG00000149948.13,HMGA2,protein_coding,962.8373304758065,-3.344719726156941,0.42901420930023065,3.4943250783507644e-16,6.057633428929451e-14,lower GFP_negative
ENSG00000018408.14,WWTR1,protein_coding,1260.466356499437,-3.344063692872543,0.4207329251172118,1.0283005031514608e-16,1.9631428086747253e-14,lower GFP_negative
ENSG00000123243.14,ITIH5,protein_coding,526.9715427058131,-3.3306788649781414,0.5351488253362133,2.522726585777052e-11,2.3342185501036505e-9,lower GFP_negative
ENSG00000162896.5,PIGR,protein_coding,199.7722685335347,-3.316693967090233,0.667311317127448,3.229840182640179e-8,1.8108717336274788e-6,lower GFP_negative
ENSG00000161791.13,FMNL3,protein_coding,100.40067510023164,-3.311031874187857,0.7857520122979353,1.1473456585136664e-6,4.326066805425779e-5,lower GFP_negative
ENSG00000163975.11,MELTF,protein_coding,104.01896677581,-3.308119818961048,0.85521023559377,4.86288301544501e-6,1.608377228924159e-4,lower GFP_negative
ENSG00000083307.10,GRHL2,protein_coding,713.2796483653456,-3.300959952748129,0.5145032900735828,7.264740865673449e-12,7.256080909674633e-10,lower GFP_negative
ENSG00000102243.12,VGLL1,protein_coding,72.37889055088283,-3.300100259272207,0.9067161990627912,1.1811948260367244e-5,3.6219216906434694e-4,lower GFP_negative
ENSG00000140534.13,TICRR,protein_coding,111.22974345840575,-3.2969757755486535,0.8311994484745518,3.235686792280773e-6,1.106590208643506e-4,lower GFP_negative
ENSG00000138271.5,GPR87,protein_coding,109.34859297884935,-3.2944889870009466,0.6716694896364561,4.764051808217315e-8,2.5569903690937203e-6,lower GFP_negative
ENSG00000187123.14,LYPD6,protein_coding,234.69118917473745,-3.278385507306709,0.5573028175938689,2.0941490861977287e-10,1.6449977353142784e-8,lower GFP_negative
ENSG00000177426.20,TGIF1,protein_coding,327.3413588666246,-3.2751963596924862,0.5534147806572127,1.6725365036120402e-10,1.3223690789140426e-8,lower GFP_negative
ENSG00000137310.11,TCF19,protein_coding,78.80597278997931,-3.2709295545150865,0.9063709075803131,1.3008728096947315e-5,3.923952743163188e-4,lower GFP_negative
ENSG00000173175.14,ADCY5,protein_coding,927.7969115401379,-3.269985762451543,0.43732642295618707,4.181825845982939e-15,6.211135797343668e-13,lower GFP_negative
ENSG00000167580.7,AQP2,protein_coding,335.81827744295356,-3.264303181913968,0.6319132046215042,1.1828752241168635e-8,7.281683318420626e-7,lower GFP_negative
ENSG00000188549.12,C15orf52,protein_coding,82.99279639202507,-3.2580378669550933,0.8762277859055553,8.786863320311192e-6,2.772457585709904e-4,lower GFP_negative
ENSG00000139734.17,DIAPH3,protein_coding,108.40337345986583,-3.2552062638174295,0.7697865854407049,1.09784405260754e-6,4.160222110911286e-5,lower GFP_negative
ENSG00000130635.15,COL5A1,protein_coding,636.453390042806,-3.2463785626574935,0.689602962735085,1.1703770294601802e-7,5.749715426162358e-6,lower GFP_negative
ENSG00000124429.17,POF1B,protein_coding,71.537535588685,-3.2332481113732916,0.8472294733465533,6.081593868316295e-6,1.9742770185129154e-4,lower GFP_negative
ENSG00000172197.10,MBOAT1,protein_coding,66.3274453936812,-3.230109994674334,1.0873501517708024,1.068814489847645e-4,0.002583310919211888,lower GFP_negative
ENSG00000111249.13,CUX2,protein_coding,85.06296059640896,-3.2273031384025805,0.9621279586629532,3.1987526096698836e-5,8.723975923877248e-4,lower GFP_negative
ENSG00000143772.9,ITPKB,protein_coding,276.0783829422331,-3.2261552874537243,0.7141615538562482,2.886748551422545e-7,1.2712117471171055e-5,lower GFP_negative
ENSG00000230937.11,MIR205HG,processed_transcript,86.3797111586194,-3.221006752924158,1.2703192244470654,3.2844507347338554e-4,0.006967100700598594,lower GFP_negative
ENSG00000078401.6,EDN1,protein_coding,195.09582588481297,-3.2140365667665876,0.8106260079778296,3.1856550990498463e-6,1.0919556864515859e-4,lower GFP_negative
ENSG00000111057.10,KRT18,protein_coding,12838.469785249285,-3.2066994206572597,0.4722318415221158,6.21071736644854e-13,7.317971821935693e-11,lower GFP_negative
ENSG00000142910.15,TINAGL1,protein_coding,424.4859916431442,-3.20451399718615,0.4956995366519879,5.492193047549505e-12,5.673510653639839e-10,lower GFP_negative
ENSG00000095585.16,BLNK,protein_coding,141.75338898479322,-3.204410268623337,0.710638066514663,3.050162395466131e-7,1.3334072245918896e-5,lower GFP_negative
ENSG00000159251.6,ACTC1,protein_coding,68.04236667950597,-3.1965253297707372,0.899268419091642,1.6432541115643546e-5,4.812341458371572e-4,lower GFP_negative
ENSG00000260401.1,RP11-800A3.4,sense_overlapping,62.48379668264105,-3.1956282897067774,1.1497452767526848,1.8764286751571634e-4,0.0042556838013113295,lower GFP_negative
ENSG00000138759.18,FRAS1,protein_coding,2191.4366218933296,-3.195349186278398,0.38868917180354196,1.1091518618690235e-17,2.4243809247403784e-15,lower GFP_negative
ENSG00000159216.18,RUNX1,protein_coding,166.30072182494192,-3.194689325677354,0.6089348992926568,7.908704272866289e-9,5.011725959805435e-7,lower GFP_negative
ENSG00000272168.6,CASC15,lincRNA,89.30975357260942,-3.185495901767482,0.7253130244855382,5.572830141011236e-7,2.286976797121305e-5,lower GFP_negative
ENSG00000153012.11,LGI2,protein_coding,343.80445527076984,-3.1851605487545576,0.4928912092693971,5.606630019784524e-12,5.72950270283541e-10,lower GFP_negative
ENSG00000117228.9,GBP1,protein_coding,140.34475633863744,-3.172608041995656,1.086357631604862,1.1748898251996399e-4,0.002812648943438249,lower GFP_negative
ENSG00000118193.11,KIF14,protein_coding,58.91910229440801,-3.1650509801970594,1.0514370605891465,9.81288772805588e-5,0.0024103904350902083,lower GFP_negative
ENSG00000161638.10,ITGA5,protein_coding,252.9029987631755,-3.164139647142992,0.5123357620702798,3.583911997410659e-11,3.1983763754406837e-9,lower GFP_negative
ENSG00000137648.17,TMPRSS4,protein_coding,125.49821297471259,-3.156411509792237,0.9256826965101144,2.573026773323009e-5,7.17308498988126e-4,lower GFP_negative
ENSG00000222041.10,CYTOR,lincRNA,60.80913689504014,-3.1401014950879254,0.8596783669664417,1.1963281115344323e-5,3.652433315417471e-4,lower GFP_negative
ENSG00000101680.14,LAMA1,protein_coding,9545.061784053412,-3.1394910617265874,0.3816122380963287,9.989137602390825e-18,2.2485996017799762e-15,lower GFP_negative
ENSG00000277117.4,CH507-9B2.1,protein_coding,62.20644397229533,-3.1261568140420515,1.1818998575211825,2.6761963739923054e-4,0.005807538663676539,lower GFP_negative
ENSG00000099869.7,IGF2-AS,antisense,372.414853850837,-3.1228566250357184,0.5878996274568811,5.570299792078616e-9,3.6526635419186815e-7,lower GFP_negative
ENSG00000155066.15,PROM2,protein_coding,189.6361611468528,-3.120989004352326,0.5847091629309297,4.938407620071889e-9,3.2811041288953405e-7,lower GFP_negative
ENSG00000234899.9,SOX9-AS1,processed_transcript,201.09529981205165,-3.1203275191675104,0.5589856366492845,1.263297489380906e-9,9.204373301856437e-8,lower GFP_negative
ENSG00000102195.9,GPR50,protein_coding,80.07157010586536,-3.120058066716107,0.7874885768687914,3.4659695061087887e-6,1.1746910582277022e-4,lower GFP_negative
ENSG00000183853.17,KIRREL,protein_coding,1579.53058767816,-3.118116613127877,0.4152709044925541,3.348979276845364e-15,5.10195004579614e-13,lower GFP_negative
ENSG00000241935.8,HOGA1,protein_coding,211.21109689304976,-3.116470473245569,0.5697640941791176,2.3876449641333785e-9,1.6671509883823895e-7,lower GFP_negative
ENSG00000164683.16,HEY1,protein_coding,452.2101768794517,-3.1154969187332155,0.5012039238700817,2.7464834528347684e-11,2.495329122629758e-9,lower GFP_negative
ENSG00000115183.14,TANC1,protein_coding,1113.1194871235784,-3.113499778783232,0.4526522600214592,3.2380353428105276e-13,3.8758769079578075e-11,lower GFP_negative
ENSG00000021762.19,OSBPL5,protein_coding,85.85888754128263,-3.110312423664309,1.0768400260831974,1.3659827788337116e-4,0.0032291147759200686,lower GFP_negative
ENSG00000106268.15,NUDT1,protein_coding,82.83745223446921,-3.108046816979722,0.9797339846371705,5.975019340871183e-5,0.0015325721377384216,lower GFP_negative
ENSG00000158352.15,SHROOM4,protein_coding,106.36704070337842,-3.1008453756216294,0.6815554478848006,2.710065076519832e-7,1.2092663160968079e-5,lower GFP_negative
ENSG00000137807.13,KIF23,protein_coding,149.95269050225778,-3.089929817581651,0.9010356997594068,2.4081286540095276e-5,6.788672216779756e-4,lower GFP_negative
ENSG00000035499.12,DEPDC1B,protein_coding,122.78992337156188,-3.0807086547258646,0.671618239426448,2.217577286221409e-7,1.0227981844278683e-5,lower GFP_negative
ENSG00000196126.11,HLA-DRB1,protein_coding,426.2207709587361,-3.068563968304413,0.5009400246188016,4.9274499930208724e-11,4.222488681519363e-9,lower GFP_negative
ENSG00000161888.11,SPC24,protein_coding,146.93184330521268,-3.063145524358808,0.7996442136778775,5.590010843486397e-6,1.8288187319189122e-4,lower GFP_negative
ENSG00000267228.7,RP11-49K24.6,protein_coding,105.66935030787548,-3.062816106514182,0.9435321487018339,4.631945294094951e-5,0.0012170557304101053,lower GFP_negative
ENSG00000160183.13,TMPRSS3,protein_coding,62.688236044122,-3.05895392606388,0.8894049165426915,2.5462719424839357e-5,7.111643228989393e-4,lower GFP_negative
ENSG00000167513.8,CDT1,protein_coding,163.38124562442206,-3.048009191208525,0.7624547674288383,2.898039452906102e-6,1.0024823630442621e-4,lower GFP_negative
ENSG00000162645.12,GBP2,protein_coding,80.634770254888707,-3.044366911542603,1.0888550306182854,1.8009802491887784e-4,0.004109286553444048,lower GFP_negative
ENSG00000049249.8,TNFRSF9,protein_coding,173.94804726684447,-3.0410437688381804,0.6363243045846171,8.843429138379022e-8,4.445886608834414e-6,lower GFP_negative
ENSG00000186193.8,SAPCD2,protein_coding,151.33261962624033,-3.036873832976836,0.8444218168812744,1.3781054791844417e-5,4.1239259597340775e-4,lower GFP_negative
ENSG00000159166.13,LAD1,protein_coding,861.7289653840569,-3.034756607690176,0.49261153980593697,3.865050781530695e-11,3.4289821110027025e-9,lower GFP_negative
ENSG00000255571.8,MIR9-3HG,lincRNA,88.23505012627962,-3.034523955111926,0.8386936170981809,1.335245170635128e-5,4.011587183967929e-4,lower GFP_negative
ENSG00000125813.13,PAX1,protein_coding,100.99630645482696,-3.033160628971177,0.9602609802895278,6.213331507215121e-5,0.001585608558237199,lower GFP_negative
ENSG00000127564.16,PKMYT1,protein_coding,97.73801482462567,-3.02973660186665,0.9605823591982966,6.323894125743424e-5,0.001605672915900039,lower GFP_negative
ENSG00000123146.19,ADGRE5,protein_coding,84.19878758451819,-3.028141371832165,0.8007234116813325,7.236547579476446e-6,2.3123222583403338e-4,lower GFP_negative
ENSG00000135736.5,CCDC102A,protein_coding,183.68641002281962,-3.023246333124783,0.8004634891796611,6.949210640941677e-6,2.2347120444921614e-4,lower GFP_negative
ENSG00000111335.12,OAS2,protein_coding,61.7712326484598,-3.0215248172474567,0.9019355504127824,3.478620978246795e-5,9.436072229121971e-4,lower GFP_negative
ENSG00000140873.15,ADAMTS18,protein_coding,197.6562198219724,-3.0194501980052695,0.7133145735144801,1.0752484821364538e-6,4.095176163530807e-5,lower GFP_negative
ENSG00000137766.16,UNC13C,protein_coding,141.97368021207112,-3.019086049107287,0.6493311680808802,1.6548018184167342e-7,7.823736998545826e-6,lower GFP_negative
ENSG00000170801.9,HTRA3,protein_coding,74.32597732946186,-3.00928416090942,1.0347160806823028,1.3646129276286746e-4,0.0032291147759200686,lower GFP_negative
ENSG00000129538.13,RNASE1,protein_coding,236.48651239527751,-3.007830437887481,0.7481295016801567,2.6699704936385856e-6,9.321410876170637e-5,lower GFP_negative
ENSG00000164684.13,ZNF704,protein_coding,285.3703070266218,-3.0065314918577863,0.5129902139020668,2.4929270583202125e-10,1.918281933346196e-8,lower GFP_negative
ENSG00000163492.14,CCDC141,protein_coding,425.6643908058619,-3.0045420005520564,0.4765569844078316,1.5762712636312093e-11,1.4858326998803687e-9,lower GFP_negative
